,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2010-03-26,-0.8439027965606575,10.639999389648438,-0.356166,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2010-04-02,-10.67944967642673,10.639999389648438,-0.27826098,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-04-09,-8.812434745937528,-11.029998779296875,-0.09776908,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-04-16,-8.540775330054764,-11.029998779296875,-0.026785957,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-04-23,-8.329832615915363,-11.029998779296875,0.020948326,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-04-30,-8.125589009002631,-11.029998779296875,0.083241165,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-05-07,-13.665338331969204,-8.579998016357422,0.18632019,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-05-14,-0.9938754616943681,-8.579998016357422,0.18880495,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-05-21,-1.0321492848522815,-8.579998016357422,0.16892873,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-05-28,-1.0805442040731321,-8.579998016357422,0.13162075,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-06-04,-1.1538105211386476,-8.579998016357422,0.056126516,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-06-11,-1.2308510422844468,-2.030000686645508,-0.07549779,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-06-18,-1.2667058915202847,-2.030000686645508,-0.10984109,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-06-25,-1.300082870135903,-2.030000686645508,-0.14304334,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-07-02,-1.3462259238633625,-2.030000686645508,-0.21260865,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2010-07-09,-1.069421238722875,-1.0699996948242188,-0.19932272,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
