,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2005-11-18,4.831867394865252,3.0175728797912598,2.3102481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-11-25,5.068585872249136,3.0175728797912598,2.370403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-02,5.135319691243067,3.0175728797912598,2.4572172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-09,4.499744138477679,1.9091405868530273,2.6427386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-16,4.478002136585625,1.9091405868530273,2.657281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-23,5.410932305059283,1.9091405868530273,2.6564667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-30,5.373040287138906,1.9091405868530273,2.6931057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-06,5.877893790928009,12.128456115722656,2.6740515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-13,5.687490759969147,12.128456115722656,2.6380615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-20,5.482348721354182,12.128456115722656,2.5939724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-27,5.366972817906807,12.128456115722656,2.5369208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-03,5.326755312145692,12.128456115722656,2.5142312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-10,5.068892207960058,6.872276782989502,2.544746,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-17,5.175128259077766,6.872276782989502,2.598874,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-24,5.273974981067295,6.872276782989502,2.658976,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-03-03,5.404013765994312,6.872276782989502,2.727579,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-03-10,6.065742670260466,-1.4150772094726562,2.8945239,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-03-17,6.150460476002676,-1.4150772094726562,2.9376981,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2006-03-24,6.183875968977652,-1.4150772094726562,2.951515,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2006-03-31,6.223190635761309,-1.4150772094726562,3.0195806,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-04-07,6.625196860983281,1.2502684593200684,3.116264,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-04-14,6.568853602412883,1.2502684593200684,3.1107495,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-04-21,6.429894223345594,1.2502684593200684,3.0694478,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-04-28,6.355583575600104,1.2502684593200684,3.051722,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-05-05,6.358677375595309,1.2502684593200684,3.062573,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-05-12,7.920365657951598,-1.9394190311431885,3.0346148,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-05-19,7.989307300239992,-1.9394190311431885,3.0689707,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2006-05-26,3.0734338760375977,-1.9394190311431885,3.0734339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-02,3.598297512324895,-1.9394190311431885,3.0940416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-09,4.039777710336749,-17.257787704467773,3.3589602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-16,4.050714116900714,-17.257787704467773,3.370236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-23,6.176567756916547,-17.257787704467773,3.3584177,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-30,4.132173995707945,-17.257787704467773,3.4332979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-07,1.8942385628019482,-13.008929252624512,3.9226139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-14,1.8326897062930785,-13.008929252624512,3.8469222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-21,1.7918025855166342,-13.008929252624512,3.7675693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-28,1.7184505667620895,-13.008929252624512,3.6774714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-08-04,1.8239150871995835,-13.008929252624512,3.6985984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-08-11,-0.2006714410998116,-6.0108113288879395,3.8143723,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-08-18,-0.7126432490413164,-6.0108113288879395,3.7220821,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-08-25,-1.2485208215394898,-6.0108113288879395,3.6109927,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
2006-09-01,-1.4248205071127877,-6.0108113288879395,3.6053665,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2006-09-08,2.990176560770966,3.1785683631896973,3.5603683,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-09-15,2.9547689308701424,3.1785683631896973,3.5220845,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-09-22,2.9116054121767303,3.1785683631896973,3.4759436,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
